scenario_id,timestamp_min,ambient_temperature,humidity,wind_speed,coal_moisture,CO,CO2,O2,surface_temperature_mean,surface_temperature_max,hotspot_area,hotspot_x,hotspot_y,heating_rate,risk_score,risk_class,mitigation_status
S07,115,31.11,49.8,1.98,10.0,4.63,404.2,20.96,54.1,84.72,2500,24.53,25.45,0.7291,63.49,HIGH,1
S07,116,31.19,49.62,2.02,10.0,6.04,406.85,20.79,54.26,85.32,2500,24.77,25.85,0.1596,57.09,MEDIUM,1
S07,117,31.07,49.89,2.01,10.0,6.0,410.09,20.89,54.7,86.19,2500,25.13,26.15,0.4452,62.73,HIGH,1
S07,118,31.02,49.27,1.98,10.0,,408.03,20.82,55.32,87.22,2500,24.82,25.23,0.6139,63.86,HIGH,1
S07,119,30.87,50.59,1.93,10.0,7.93,405.61,20.89,56.03,88.33,2500,24.83,24.86,0.7152,63.86,HIGH,1
S07,120,31.01,49.79,1.85,10.0,4.68,411.42,20.89,56.83,89.52,2500,24.24,26.07,0.7954,63.73,HIGH,1
S08,0,29.02,57.65,4.04,14.0,2.46,398.21,20.95,29.45,29.45,0,,,0.0,0.51,NORMAL,0
S08,1,29.21,57.5,4.03,14.0,3.81,404.75,20.92,29.6,29.6,0,,,0.1431,3.63,NORMAL,0
S08,2,28.78,57.9,3.9,14.0,4.11,398.77,20.88,29.77,29.77,0,,,0.1722,4.74,NORMAL,0
S08,3,29.1,57.93,3.97,14.0,3.35,395.5,20.91,29.94,29.94,0,,,0.1754,4.57,NORMAL,0
S08,4,29.1,57.36,4.0,14.0,1.88,402.96,20.93,29.79,29.79,0,,,-0.158,4.05,NORMAL,0
S08,5,29.23,57.5,3.97,14.0,2.23,399.07,20.88,29.99,29.99,0,,,0.2069,5.08,NORMAL,0
S08,6,29.33,57.6,4.06,14.0,1.33,394.98,20.98,30.04,30.04,0,,,0.0461,1.77,NORMAL,0
S08,7,28.9,57.05,3.88,14.0,1.79,403.64,20.88,29.96,29.96,0,,,-0.0795,2.97,NORMAL,0
S08,8,28.58,57.32,3.98,14.0,4.03,407.88,20.9,29.8,29.8,0,,,-0.1559,5.01,NORMAL,0
S08,9,28.33,57.86,4.14,14.0,0.0,402.65,20.81,30.11,30.11,0,,,0.3095,8.46,NORMAL,0
S08,10,28.8,57.16,4.07,14.0,,400.3,20.87,29.79,29.79,0,,,-0.3199,7.73,NORMAL,0
S08,11,29.0,57.61,3.92,14.0,2.13,398.72,20.8,30.12,30.12,0,,,0.3306,8.24,NORMAL,0
S08,12,28.95,57.35,3.95,14.0,3.44,406.79,20.88,30.02,30.02,0,,,-0.106,3.97,NORMAL,0
S08,13,28.82,56.44,3.88,14.0,3.08,404.04,20.83,30.02,30.02,0,,,0.0007,1.98,NORMAL,0
S08,14,28.67,57.18,4.06,14.0,3.12,401.33,20.81,29.83,29.83,0,,,-0.1848,5.62,NORMAL,0
S08,15,28.75,56.56,3.95,14.0,2.71,407.53,20.87,29.84,29.84,0,,,0.0114,2.2,NORMAL,0
S08,16,28.55,57.44,4.13,14.0,3.01,408.38,20.95,29.72,29.72,0,,,-0.1268,4.63,NORMAL,0
S08,17,28.31,57.21,3.95,14.0,3.0,398.49,21.0,29.77,29.77,0,,,0.0514,3.18,NORMAL,0
S08,18,28.4,56.39,3.9,14.0,2.97,405.85,20.88,29.95,29.95,0,,,0.1832,6.19,NORMAL,0
S08,19,28.53,56.57,3.83,14.0,4.42,399.34,20.92,30.03,30.03,0,,,0.0803,4.02,NORMAL,0
S08,20,28.12,57.03,3.93,14.0,1.29,391.53,21.0,29.89,29.89,0,,,-0.1406,5.3,NORMAL,0
S08,21,28.64,57.88,3.94,14.0,2.66,393.36,20.91,29.75,29.75,0,,,-0.1449,4.81,NORMAL,0
S08,22,28.44,57.08,3.82,14.0,3.28,398.11,20.95,30.53,30.55,0,,,0.7792,13.0,NORMAL,0
S08,23,28.5,57.3,3.77,14.0,0.5,404.27,20.9,30.08,30.12,0,,,-0.4492,11.55,NORMAL,0
S08,24,28.27,57.19,3.71,14.0,4.44,395.45,20.95,29.98,30.05,0,,,-0.0984,4.85,NORMAL,0
S08,25,28.51,56.98,3.83,14.0,4.01,402.11,20.8,29.86,29.97,0,,,-0.1189,5.17,NORMAL,0
S08,26,28.3,57.66,3.9,14.0,,399.8,20.97,30.11,30.26,0,,,0.2506,8.1,NORMAL,0
S08,27,27.8,57.67,3.73,14.0,3.83,405.84,20.97,30.28,30.47,0,,,0.1745,7.52,NORMAL,0
S08,28,27.64,56.69,3.8,14.0,4.44,397.42,20.82,30.24,30.42,0,,,-0.0465,5.11,NORMAL,0
S08,29,27.81,56.43,3.69,14.0,3.33,402.89,20.94,30.03,30.26,0,,,-0.2058,7.86,NORMAL,0
S08,30,27.6,56.85,3.69,14.0,0.02,405.08,20.83,30.09,30.39,0,,,0.0606,5.37,NORMAL,0
S08,31,28.37,57.12,3.67,14.0,3.44,391.92,20.87,29.84,30.17,0,,,-0.2539,8.21,NORMAL,0
S08,32,28.23,58.13,3.55,14.0,3.24,407.36,20.76,29.85,30.22,0,,,0.0134,4.04,NORMAL,0
S08,33,27.88,57.81,3.51,14.0,0.85,407.34,20.85,29.56,29.98,0,,,-0.294,9.52,NORMAL,0
S08,34,28.1,57.31,3.68,14.0,1.23,397.01,20.85,29.66,30.12,0,,,0.1062,5.47,NORMAL,0
S08,35,28.27,57.69,3.6,14.0,4.09,397.7,20.85,29.67,30.19,0,,,0.0075,3.67,NORMAL,0
S08,36,28.19,56.47,3.63,14.0,0.03,402.32,20.85,29.28,29.83,0,,,-0.3932,11.01,NORMAL,0
S08,37,28.22,57.42,3.65,14.0,4.38,405.03,20.91,29.38,29.98,0,,,0.1038,5.63,NORMAL,0
S08,38,28.04,57.57,3.54,14.0,1.71,404.36,20.86,29.3,29.94,0,,,-0.0823,5.17,NORMAL,0
S08,39,27.77,57.11,3.61,14.0,3.25,401.42,20.88,29.38,30.06,0,,,0.0815,5.56,NORMAL,0
S08,40,27.37,57.49,3.55,14.0,4.37,405.4,20.89,29.3,30.02,0,,,-0.0831,6.23,NORMAL,0
S08,41,28.27,58.47,3.47,14.0,4.7,399.95,20.8,29.37,30.13,0,,,0.0697,5.19,NORMAL,0
S08,42,27.62,57.33,3.5,14.0,2.37,395.54,20.94,29.37,30.16,0,,,-0.0037,4.19,NORMAL,0
S08,43,27.5,58.23,3.52,14.0,3.55,401.11,21.0,29.59,30.43,0,,,0.2209,9.12,NORMAL,0
S08,44,27.66,57.51,3.36,14.0,3.83,403.03,20.82,29.48,30.36,0,,,-0.1079,6.92,NORMAL,0
S08,45,28.17,58.05,3.39,14.0,1.94,400.97,20.88,29.39,30.31,0,,,-0.0834,5.56,NORMAL,0
S08,46,27.28,58.33,3.31,14.0,2.4,403.68,20.83,29.58,30.53,0,,,0.1807,8.87,NORMAL,0
S08,47,27.41,58.27,3.36,14.0,2.31,401.79,20.79,29.26,30.27,0,,,-0.3124,11.18,NORMAL,0
S08,48,27.55,58.67,3.13,14.0,1.19,400.32,20.95,29.09,30.14,0,,,-0.1706,7.85,NORMAL,0
S08,49,26.97,58.37,3.2,14.0,2.6,405.02,20.9,29.17,30.25,0,,,0.0784,6.93,NORMAL,0
S08,50,27.12,58.98,3.25,14.0,2.55,405.96,21.0,29.31,30.42,0,,,0.1373,8.18,NORMAL,0
S08,51,27.39,58.9,3.32,14.0,4.05,409.45,20.81,29.26,30.43,0,,,-0.0455,6.53,NORMAL,0
S08,52,27.19,58.52,3.1,14.0,4.24,395.53,20.96,29.9,31.11,15,25.23,23.42,0.6395,16.33,NORMAL,0
S08,53,27.28,59.11,3.38,14.0,1.22,397.38,20.86,29.81,31.06,16,25.06,23.42,-0.0939,7.94,NORMAL,0
S08,54,26.92,58.5,3.07,14.0,4.71,409.91,20.98,29.96,31.23,16,25.69,24.35,0.1503,10.18,NORMAL,0
S08,55,26.79,59.21,3.11,14.0,4.12,399.25,21.0,29.92,31.23,17,25.78,24.19,-0.0378,7.74,NORMAL,0
S08,56,27.31,59.23,3.09,14.0,2.72,402.45,20.75,29.77,31.1,17,25.36,23.13,-0.1559,9.73,NORMAL,0
S08,57,26.64,59.38,2.98,14.0,4.2,399.66,20.85,29.92,31.31,18,25.03,23.76,0.1597,10.63,NORMAL,0
S08,58,27.15,59.82,3.12,14.0,2.88,399.86,20.81,29.86,31.27,18,24.78,24.34,-0.0694,8.26,NORMAL,0
S08,59,27.23,60.04,2.99,14.0,2.73,400.62,20.84,29.97,31.43,19,25.83,24.13,0.1176,9.32,NORMAL,0
S08,60,27.04,60.01,2.95,14.0,1.03,399.26,20.87,30.34,31.85,20,25.55,24.43,0.3719,14.95,NORMAL,0
S08,61,27.08,60.34,3.06,14.0,2.92,396.0,20.85,30.38,31.94,21,26.11,23.66,0.0302,8.29,NORMAL,0
S08,62,26.9,60.2,3.05,14.0,2.24,405.15,20.86,30.46,32.06,21,24.42,23.2,0.0889,9.91,NORMAL,0
S08,63,26.51,60.24,3.16,14.0,2.45,399.14,21.0,30.49,32.12,22,24.65,23.75,0.0224,8.83,NORMAL,0
S08,64,26.66,60.95,2.92,14.0,4.67,404.29,20.93,30.56,32.23,23,24.0,24.36,0.0749,10.27,NORMAL,0
S08,65,26.97,60.67,3.08,14.0,4.13,402.03,20.88,30.67,32.39,24,25.1,24.23,0.1083,10.77,NORMAL,0
S08,66,26.65,60.67,3.06,14.0,4.6,401.0,20.94,30.56,32.31,24,25.12,24.19,-0.1087,11.06,NORMAL,0
S08,67,26.9,60.78,2.98,14.0,3.01,405.06,20.91,30.58,32.36,25,25.15,24.42,0.0141,8.99,NORMAL,0
S08,68,26.56,60.95,3.06,14.0,2.53,397.83,21.0,30.51,32.37,26,24.83,24.39,-0.0635,10.16,NORMAL,0
S08,69,26.96,61.42,3.07,14.0,3.3,403.88,20.73,30.46,32.35,26,24.66,24.59,-0.0537,10.06,NORMAL,0
S08,70,26.54,61.0,3.05,14.0,2.52,404.57,20.83,30.44,32.35,27,24.99,24.31,-0.0227,9.68,NORMAL,0
S08,71,26.42,60.85,3.1,14.0,1.99,404.27,20.84,30.66,32.64,28,24.4,24.66,0.2292,14.22,NORMAL,0
S08,72,26.72,61.44,3.07,14.0,3.55,396.79,20.83,30.56,32.58,29,25.08,23.44,-0.1032,11.41,NORMAL,0
S08,73,26.26,60.7,3.09,14.0,0.43,402.0,20.94,30.48,32.56,30,25.65,24.89,-0.0804,11.29,NORMAL,0
S08,74,26.73,61.44,3.16,14.0,3.5,401.89,20.93,30.6,32.71,30,24.93,24.9,0.1146,11.83,NORMAL,0
S08,75,26.86,61.84,3.12,14.0,2.31,401.26,20.86,30.63,32.78,31,24.23,23.51,0.0371,10.2,NORMAL,0
S08,76,26.73,62.26,3.03,14.0,2.1,403.14,20.79,30.91,33.09,32,23.77,24.16,0.2783,15.65,NORMAL,0
S08,77,26.74,61.43,3.16,14.0,5.57,407.15,20.93,30.85,33.07,32,25.32,24.01,-0.0581,11.54,NORMAL,0
S08,78,26.78,61.49,3.12,14.0,2.89,402.87,20.77,31.05,33.29,33,25.1,24.3,0.1946,14.31,NORMAL,0
S08,79,26.8,61.3,2.98,14.0,3.45,406.25,20.96,30.65,32.95,34,24.81,24.52,-0.3926,17.9,NORMAL,0
S08,80,26.7,61.93,3.01,14.0,3.35,399.12,20.86,30.61,32.94,35,25.19,23.6,-0.0413,10.85,NORMAL,0
S08,81,26.71,62.0,2.96,14.0,4.91,402.88,20.85,30.89,33.24,35,25.39,24.4,0.2796,16.23,NORMAL,0
S08,82,26.89,62.43,3.14,14.0,2.62,404.47,20.95,31.19,33.57,36,25.48,24.63,0.2947,16.47,NORMAL,0
S08,83,26.61,62.52,3.05,14.0,3.25,392.67,20.88,31.18,33.6,37,25.38,24.21,-0.0101,11.08,NORMAL,0
S08,84,26.53,62.33,3.16,14.0,4.77,407.01,21.0,31.25,33.7,37,25.59,24.11,0.0689,12.83,NORMAL,0
S08,85,26.9,62.73,3.26,14.0,5.5,400.06,20.77,31.59,34.05,38,25.23,23.52,0.3421,18.37,NORMAL,0
S08,86,26.91,62.08,3.12,14.0,1.9,403.65,20.87,31.48,33.98,38,24.93,23.48,-0.1041,13.17,NORMAL,0
S08,87,26.34,62.79,3.25,14.0,2.52,393.88,20.9,31.44,33.97,39,25.67,24.27,-0.0405,12.38,NORMAL,0
S08,88,26.71,61.81,3.47,14.0,4.46,399.45,20.97,31.52,34.08,40,25.08,23.5,0.0778,13.14,NORMAL,0
S08,89,26.33,62.28,3.24,14.0,1.39,401.43,20.88,31.43,34.05,41,24.71,23.82,-0.091,13.61,NORMAL,0
S08,90,26.58,62.48,3.43,14.0,2.95,402.66,20.85,31.3,33.94,42,24.49,23.47,-0.1354,14.39,NORMAL,0
S08,91,26.6,62.76,3.28,14.0,3.28,401.87,20.89,31.14,33.81,42,24.9,23.89,-0.1579,14.65,NORMAL,0
S08,92,26.59,63.01,3.18,14.0,3.27,399.72,20.9,31.12,33.8,43,25.48,24.29,-0.0217,11.9,NORMAL,0
S08,93,26.75,62.71,3.31,14.0,3.7,393.56,20.91,31.01,33.72,43,25.26,25.15,-0.1057,13.41,NORMAL,0
S08,94,26.36,62.63,3.49,14.0,2.65,405.98,20.82,31.42,34.16,44,24.47,23.68,0.4073,20.54,LOW,0
S08,95,26.7,62.95,3.43,14.0,2.85,399.7,20.9,31.44,34.2,45,25.47,23.93,0.0198,12.25,NORMAL,0
S08,96,26.51,63.28,3.3,14.0,3.34,398.87,20.91,31.21,34.01,46,25.53,23.93,-0.2307,16.56,NORMAL,0
S08,97,26.93,62.86,3.52,14.0,4.4,407.08,20.89,31.29,34.11,46,25.49,23.6,0.0832,13.67,NORMAL,0
S08,98,26.26,63.22,3.43,14.0,3.16,401.29,20.79,31.16,34.03,47,24.64,23.94,-0.1274,15.03,NORMAL,0
S08,99,26.62,62.65,3.47,14.0,0.03,405.91,20.87,31.29,34.16,47,24.47,24.59,0.1259,14.7,NORMAL,0
S08,100,26.82,63.39,3.61,14.0,2.28,404.72,20.94,31.31,34.2,48,24.31,25.24,0.0244,12.5,NORMAL,0
S08,101,26.63,62.59,3.66,14.0,2.14,401.7,20.88,31.27,34.18,48,24.91,25.09,-0.039,12.93,NORMAL,0
S08,102,26.54,62.29,3.52,14.0,2.82,405.56,20.98,30.97,33.87,49,25.29,23.58,-0.3057,18.28,NORMAL,0
S08,103,26.1,63.14,3.51,14.0,1.34,403.65,20.9,30.73,33.67,50,24.96,24.28,-0.2384,17.05,NORMAL,0
S08,104,26.46,61.65,3.64,14.0,3.27,402.7,20.82,30.52,33.49,50,24.68,23.95,-0.2099,16.2,NORMAL,0
S08,105,26.23,63.45,3.58,14.0,1.52,403.41,20.86,30.86,33.85,51,24.58,23.78,0.3447,19.34,NORMAL,0
S08,106,26.57,62.94,3.63,14.0,1.46,394.26,20.94,30.83,33.84,52,25.02,24.24,-0.0344,12.65,NORMAL,0
S08,107,26.04,62.73,3.78,14.0,1.77,398.88,20.82,31.25,34.25,52,24.34,23.88,0.416,21.38,LOW,0
S08,108,26.41,62.75,3.62,14.0,5.03,395.96,20.87,31.24,34.27,53,25.37,22.6,-0.0108,13.19,NORMAL,0
S08,109,26.7,63.02,3.81,14.0,3.82,399.12,20.85,31.16,34.2,53,24.41,24.39,-0.0743,14.04,NORMAL,0
S08,110,26.88,62.79,3.67,14.0,4.27,396.93,20.89,31.25,34.33,54,24.65,24.56,0.0905,14.35,NORMAL,0
S08,111,27.02,62.81,3.83,14.0,2.52,405.94,20.93,30.92,34.01,54,25.25,23.72,-0.3349,18.81,NORMAL,0
S08,112,26.71,62.36,3.89,14.0,4.49,404.13,20.9,30.48,33.59,55,25.43,23.56,-0.4374,20.94,LOW,0
S08,113,26.73,62.84,3.79,14.0,4.21,405.43,20.96,30.93,34.04,55,25.27,23.6,0.4511,21.68,LOW,0
S08,114,26.77,62.63,3.73,14.0,2.65,398.08,20.95,31.32,34.46,56,26.18,23.03,0.3859,20.44,LOW,0
S08,115,26.99,62.48,3.91,14.0,3.79,401.32,20.92,31.02,34.18,57,24.14,24.18,-0.2944,18.32,NORMAL,0
S08,116,26.48,63.02,3.92,14.0,1.08,397.13,20.83,30.98,34.14,57,24.77,23.88,-0.0419,13.67,NORMAL,0
S08,117,26.83,62.61,3.85,14.0,4.49,405.9,20.91,30.9,34.07,58,25.58,23.61,-0.0785,14.35,NORMAL,0
S08,118,26.79,62.21,4.04,14.0,1.75,395.89,20.96,30.85,34.02,58,25.7,24.34,-0.0531,13.39,NORMAL,0
S08,119,26.74,62.42,3.91,14.0,1.44,396.56,20.74,31.03,34.19,58,24.98,24.22,0.1811,16.47,NORMAL,0
S08,120,26.87,62.17,3.81,14.0,4.77,396.66,20.81,31.16,34.35,59,24.71,23.83,0.1273,15.65,NORMAL,0
